Delay_from_due_date,Num_of_Delayed_Payment,Num_Credit_Inquiries,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Amount_invested_monthly,Monthly_Balance,Credit_Score,Credit_Mix,Payment_Behaviour,Age,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Monthly_Inhand_Salary,Changed_Credit_Limit,Outstanding_Debt,Total_EMI_per_month
14,11,4,37.69077821,216,NM,690.5242919,515.5814033,Standard,Good,Low_spent_Medium_value_payments,23,151515.68,1,6,11,3,12885.30667,2.68,1078.49,362.4249714
9,11,4,38.04356686,217,No,779.4976792,406.608016,Poor,Good,Low_spent_Medium_value_payments,23,151515.68,1,6,11,3,12885.30667,2.68,1078.49,362.4249714
18,10,4,37.54945551,218,No,316.0754499,860.0302454,Poor,Good,Low_spent_Medium_value_payments,23,151515.68,1,6,11,3,12885.30667,2.68,1078.49,362.4249714
14,10,4,38.16881262,219,No,250.8891654,925.2165298,Poor,Good,Low_spent_Medium_value_payments,23,151515.68,1,6,11,3,12885.30667,2.68,1078.49,362.4249714
16,11,4,31.67783458,220,No,440.7491647,745.3565306,Standard,Good,Low_spent_Medium_value_payments,23,151515.68,1,6,11,3,12885.30667,2.68,1078.49,362.4249714
14,11,4,31.27701938,221,No,857.1133438,348.9923515,Standard,Good,Low_spent_Medium_value_payments,23,151515.68,1,6,11,3,12885.30667,2.68,1078.49,362.4249714
10,10,6,27.98425379,200,Yes,52.85278145,374.1526083,Standard,Standard,Low_spent_Small_value_payments,36,33905.67,8,6,16,4,2541.4725,15.03,1425.2,67.14186027
5,10,7,28.59276159,201,Yes,94.12461706,382.8807727,Standard,Standard,Low_spent_Small_value_payments,36,33905.67,8,6,16,4,2541.4725,15.03,1425.2,67.14186027
11,10,7,28.59186013,202,Yes,97.10456668,379.9008231,Standard,Standard,Low_spent_Small_value_payments,36,33905.67,8,6,16,4,2541.4725,15.03,1425.2,67.14186027
10,8,7,38.00127472,203,Yes,37.90949432,389.0958954,Standard,Standard,Low_spent_Small_value_payments,36,33905.67,8,6,16,4,2541.4725,15.03,1425.2,67.14186027
10,11,7,27.87212193,204,Yes,182.7472857,284.258104,Standard,Standard,Low_spent_Small_value_payments,36,33905.67,8,6,16,4,2541.4725,15.03,1425.2,67.14186027
10,7,7,30.29010469,205,Yes,163.1892309,313.8161589,Standard,Standard,Low_spent_Small_value_payments,36,33905.67,8,6,16,4,2541.4725,15.03,1425.2,67.14186027
5,10,7,29.60025045,206,Yes,336.1318815,140.8735082,Standard,Standard,Low_spent_Small_value_payments,36,33905.67,8,6,16,4,2541.4725,15.03,1425.2,67.14186027
6,10,7,36.03967106,207,Yes,45.8439369,381.1614528,Standard,Standard,Low_spent_Small_value_payments,36,33905.67,8,6,16,4,2541.4725,15.03,1425.2,67.14186027
7,13,0,40.43938468,194,No,168.5980655,1120.467268,Standard,Standard,High_spent_Large_value_payments,20,128275.84,8,6,17,0,10390.65333,2.87,1171.85,0
7,15,0,25.57008023,195,NM,947.6412899,381.4240434,Standard,Standard,High_spent_Large_value_payments,20,128275.84,8,6,17,0,10390.65333,2.87,1171.85,0
7,13,0,32.62745443,196,No,95.83855482,1183.226779,Standard,Standard,High_spent_Large_value_payments,20,128275.84,8,6,17,0,10390.65333,2.87,1171.85,0
5,12,0,44.29550056,197,No,159.6174629,1119.44787,Standard,Standard,High_spent_Large_value_payments,20,128275.84,8,6,17,0,10390.65333,2.87,1171.85,0
7,13,3,30.48108711,198,NM,223.6406351,1055.424698,Standard,Standard,High_spent_Large_value_payments,20,128275.84,8,6,17,0,10390.65333,2.87,1171.85,0
5,13,3,41.40973857,199,No,242.7592971,1036.306036,Standard,Standard,High_spent_Large_value_payments,20,128275.84,8,6,17,0,10390.65333,2.87,1171.85,0
7,13,3,42.85972607,200,No,275.9646062,1043.100727,Standard,Standard,High_spent_Large_value_payments,20,128275.84,8,6,17,0,10390.65333,2.87,1171.85,0
7,16,3,29.09653942,201,No,210.2688596,1078.796474,Standard,Standard,High_spent_Large_value_payments,20,128275.84,8,6,17,0,10390.65333,2.87,1171.85,0
38,19,12,34.79254734,63,Yes,80.94074298,314.0082191,Poor,Bad,Low_spent_Large_value_payments,24,19043.09,8,4,20,3,1699.924167,5.49,1950,45.04345454
38,18,12,36.25820636,64,Yes,41.87475357,343.0742086,Poor,Bad,Low_spent_Large_value_payments,24,19043.09,8,4,20,3,1699.924167,5.49,1950,45.04345454
38,21,12,31.93131506,65,Yes,85.85727029,319.0916918,Standard,Bad,Low_spent_Large_value_payments,24,19043.09,8,4,20,3,1699.924167,5.49,1950,45.04345454
36,21,12,40.39637737,66,Yes,21.59504482,343.3539173,Poor,Bad,Low_spent_Large_value_payments,24,19043.09,8,4,20,3,1699.924167,5.49,1950,45.04345454
38,21,13,24.55757011,66,Yes,118.0226395,276.9263227,Poor,Bad,Low_spent_Large_value_payments,24,19043.09,8,4,20,3,1699.924167,5.49,1950,45.04345454
38,21,13,26.24959303,68,NM,40.5996063,344.3493558,Standard,Bad,Low_spent_Large_value_payments,24,19043.09,8,4,20,3,1699.924167,5.49,1950,45.04345454
38,21,13,26.19166029,69,Yes,140.3299006,274.6190616,Poor,Bad,Low_spent_Large_value_payments,24,19043.09,8,4,20,3,1699.924167,5.49,1950,45.04345454
38,21,13,27.47645712,70,Yes,64.61901958,320.3299425,Poor,Bad,Low_spent_Large_value_payments,24,19043.09,8,4,20,3,1699.924167,5.49,1950,45.04345454
9,10,3,33.86305318,290,No,109.1464075,577.0529233,Poor,Good,High_spent_Medium_value_payments,41,63248.98,5,4,4,3,5456.748333,1.48,424.98,119.4755026
11,10,3,37.64472917,291,No,196.7745623,489.4247685,Poor,Good,High_spent_Medium_value_payments,41,63248.98,5,4,4,3,5456.748333,1.48,424.98,119.4755026
11,10,3,33.93997354,291,NM,117.5894541,568.6098767,Poor,Good,High_spent_Medium_value_payments,41,63248.98,5,4,4,3,5456.748333,1.48,424.98,119.4755026
11,10,3,34.79962622,293,No,137.6042613,538.5950694,Poor,Good,High_spent_Medium_value_payments,41,63248.98,5,4,4,3,5456.748333,1.48,424.98,119.4755026
12,10,3,28.23559582,294,No,156.6809377,518.181869,Poor,Good,High_spent_Medium_value_payments,41,63248.98,5,4,4,3,5456.748333,1.48,424.98,119.4755026
11,10,3,32.56701732,295,NM,184.306317,491.8930138,Standard,Good,High_spent_Medium_value_payments,41,63248.98,5,4,4,3,5456.748333,1.48,424.98,119.4755026
11,12,3,35.6532895,296,No,272.4154247,443.7839061,Standard,Good,High_spent_Medium_value_payments,41,63248.98,5,4,4,3,5456.748333,1.48,424.98,119.4755026
11,10,8,28.73775031,297,NM,156.6809377,519.5183931,Poor,Good,High_spent_Medium_value_payments,41,63248.98,5,4,4,3,5456.748333,1.48,424.98,119.4755026
23,25,10,28.73836203,109,Yes,84.5965465,306.596936,Poor,Bad,High_spent_Small_value_payments,34,20576.69,10,5,27,7,1992.724167,9.24,3050.91,68.07893419
21,25,10,31.37001362,110,Yes,118.1874591,273.0060234,Poor,Bad,High_spent_Small_value_payments,34,20576.69,10,5,27,7,1992.724167,9.24,3050.91,68.07893419
23,25,10,26.24469313,111,Yes,258.8350406,162.3584419,Poor,Bad,High_spent_Small_value_payments,34,20576.69,10,5,27,7,1992.724167,9.24,3050.91,68.07893419
23,25,10,30.47340199,112,Yes,118.1874591,297.7298635,Poor,Bad,High_spent_Small_value_payments,34,20576.69,10,5,27,7,1992.724167,9.24,3050.91,68.07893419
23,25,10,29.81745991,113,Yes,175.8486816,225.3448009,Standard,Bad,High_spent_Small_value_payments,34,20576.69,10,5,27,7,1992.724167,9.24,3050.91,68.07893419
18,25,10,36.32846831,114,Yes,98.80108947,292.392393,Poor,Bad,High_spent_Small_value_payments,34,20576.69,10,5,27,7,1992.724167,9.24,3050.91,68.07893419
23,25,10,27.80548653,115,Yes,43.82213039,337.3713521,Poor,Bad,High_spent_Small_value_payments,34,20576.69,10,5,27,7,1992.724167,9.24,3050.91,68.07893419
23,24,10,35.92754464,116,Yes,180.7552106,240.4382719,Poor,Bad,High_spent_Small_value_payments,34,20576.69,10,5,27,7,1992.724167,9.24,3050.91,68.07893419
18,16,3,35.0254093,391,No,165.2177643,404.6319857,Standard,Standard,Low_spent_Small_value_payments,35,31433.97,3,3,16,0,2798.4975,6.99,188.89,0
18,16,3,35.72256662,392,No,94.15390186,435.6958481,Standard,Standard,Low_spent_Small_value_payments,35,31433.97,3,3,16,0,2798.4975,6.99,188.89,0
18,17,3,34.70878795,393,NM,165.2177643,493.2385659,Standard,Standard,Low_spent_Small_value_payments,35,31433.97,3,3,16,0,2798.4975,6.99,188.89,0
18,16,3,35.04700688,394,No,68.0413519,481.8083981,Standard,Standard,Low_spent_Small_value_payments,35,31433.97,3,3,16,0,2798.4975,6.99,188.89,0
18,16,3,30.44109874,395,No,335.8429932,234.0067568,Standard,Standard,Low_spent_Small_value_payments,35,31433.97,3,3,16,0,2798.4975,6.99,188.89,0
18,16,3,30.49895443,396,No,19.60196123,500.2477888,Standard,Standard,Low_spent_Small_value_payments,35,31433.97,3,3,16,0,2798.4975,6.99,188.89,0
18,18,3,27.77115895,397,No,259.3563543,300.4933957,Standard,Standard,Low_spent_Small_value_payments,35,31433.97,3,3,16,0,2798.4975,6.99,188.89,0
18,16,3,35.83703816,398,No,206.2355141,363.6142359,Standard,Standard,Low_spent_Small_value_payments,35,31433.97,3,3,16,0,2798.4975,6.99,188.89,0
12,19,1,27.84073153,247,Yes,59.71310155,459.3728544,Standard,Standard,Low_spent_Small_value_payments,26,36628.57,5,4,15,1,2836.380833,14.46,982.98,24.55212742
12,19,1,33.42511,247,Yes,307.9089262,241.1770298,Standard,Standard,Low_spent_Small_value_payments,26,36628.57,5,4,15,1,2836.380833,14.46,982.98,24.55212742
10,19,1,30.36160916,249,NM,122.7056736,396.3802823,Standard,Standard,Low_spent_Small_value_payments,26,36628.57,5,4,15,1,2836.380833,14.46,982.98,24.55212742
12,19,1,36.68063865,250,Yes,301.4371173,247.6488386,Standard,Standard,Low_spent_Small_value_payments,26,36628.57,5,4,15,1,2836.380833,14.46,982.98,24.55212742
12,19,1,33.90048967,251,Yes,32.09847835,466.9874776,Standard,Standard,Low_spent_Small_value_payments,26,36628.57,5,4,15,1,2836.380833,14.46,982.98,24.55212742
17,19,1,29.61419564,252,Yes,245.3337815,283.7521744,Standard,Standard,Low_spent_Small_value_payments,26,36628.57,5,4,15,1,2836.380833,14.46,982.98,24.55212742
12,19,1,40.12517335,253,Yes,122.7056736,239.1550903,Standard,Standard,Low_spent_Small_value_payments,26,36628.57,5,4,15,1,2836.380833,14.46,982.98,24.55212742
10,19,1,38.31601298,254,Yes,57.39333233,451.6926236,Standard,Standard,Low_spent_Small_value_payments,26,36628.57,5,4,15,1,2836.380833,14.46,982.98,24.55212742
9,13,0,31.89150593,233,No,237.8653164,703.9388899,Poor,Good,High_spent_Medium_value_payments,40,90894.08,5,5,1,4,7744.506667,10.12,49.52,259.7470406
9,12,0,42.01361852,234,No,133.480639,621.222987,Poor,Good,High_spent_Medium_value_payments,40,90894.08,5,5,1,4,7744.506667,10.12,49.52,259.7470406
9,13,0,32.30908566,235,No,771.2936622,23.40996389,Poor,Good,High_spent_Medium_value_payments,40,90894.08,5,5,1,4,7744.506667,10.12,49.52,259.7470406
9,13,0,37.81122638,236,No,481.1193087,323.5843173,Poor,Good,High_spent_Medium_value_payments,40,90894.08,5,5,1,4,7744.506667,10.12,49.52,259.7470406
12,10,5,40.38761907,237,No,121.4790811,633.2245449,Poor,Good,High_spent_Medium_value_payments,40,90894.08,5,5,1,4,7744.506667,10.12,49.52,259.7470406
9,13,5,31.29084586,238,No,710.8537711,83.84985495,Poor,Good,High_spent_Medium_value_payments,40,90894.08,5,5,1,4,7744.506667,10.12,49.52,259.7470406
9,13,5,29.0762252,239,No,232.5415737,532.1620524,Poor,Good,High_spent_Medium_value_payments,40,90894.08,5,5,1,4,7744.506667,10.12,49.52,259.7470406
9,13,5,37.51833046,239,No,237.8653164,526.8383096,Poor,Good,High_spent_Medium_value_payments,40,90894.08,5,5,1,4,7744.506667,10.12,49.52,259.7470406
14,11,3,36.76303438,351,No,108.2186758,895.4409408,Poor,Good,High_spent_Large_value_payments,52,108171.63,3,4,7,3,9095.3025,5.24,461.19,145.8706334
14,7,3,36.17898623,352,NM,269.19171,744.4679065,Poor,Good,High_spent_Large_value_payments,52,108171.63,3,4,7,3,9095.3025,5.24,461.19,145.8706334
14,9,3,28.46295048,353,No,276.0472824,737.6123342,Poor,Good,High_spent_Large_value_payments,52,108171.63,3,4,7,3,9095.3025,5.24,461.19,145.8706334
14,9,4,28.86389895,354,No,220.4392729,793.2203437,Poor,Good,High_spent_Large_value_payments,52,108171.63,3,4,7,3,9095.3025,5.24,461.19,145.8706334
14,9,4,22.74817763,355,No,935.8156085,107.8440081,Poor,Good,High_spent_Large_value_payments,52,108171.63,3,4,7,3,9095.3025,5.24,461.19,145.8706334
14,9,4,34.41437278,356,No,103.1844345,900.4751821,Standard,Good,High_spent_Large_value_payments,52,108171.63,3,4,7,3,9095.3025,5.24,461.19,145.8706334
14,9,4,31.39597658,357,No,96.88158213,906.7780344,Poor,Good,High_spent_Large_value_payments,52,108171.63,3,4,7,3,9095.3025,5.24,461.19,145.8706334
14,11,4,28.54100619,358,No,691.5581939,342.1014227,Poor,Good,High_spent_Large_value_payments,52,108171.63,3,4,7,3,9095.3025,5.24,461.19,145.8706334
2,5,1,44.79059802,220,No,294.7536608,1291.391006,Good,Good,High_spent_Large_value_payments,18,164861.36,4,3,11,0,13461.44667,6.83,455.55,0
2,1,1,38.10333515,221,No,1729.241436,1212.398108,Good,Good,High_spent_Large_value_payments,18,164861.36,4,3,11,0,13461.44667,6.83,455.55,0
4,2,1,33.70402275,222,No,413.746559,1212.398108,Good,Good,High_spent_Large_value_payments,18,164861.36,4,3,11,0,13461.44667,6.83,455.55,0
6,2,1,37.14762482,222,No,126.2140139,1459.930653,Standard,Good,High_spent_Large_value_payments,18,164861.36,4,3,11,0,13461.44667,6.83,455.55,0
2,2,1,40.08547477,224,No,1341.082641,285.0620255,Good,Good,High_spent_Large_value_payments,18,164861.36,4,3,11,0,13461.44667,6.83,455.55,0
2,0,1,40.33025891,225,No,509.0907925,1272.158532,Standard,Good,High_spent_Large_value_payments,18,164861.36,4,3,11,0,13461.44667,6.83,455.55,0
2,2,1,26.0114231,226,No,833.5215875,792.6230791,Standard,Good,High_spent_Large_value_payments,18,164861.36,4,3,11,0,13461.44667,6.83,455.55,0
2,2,1,36.27803191,227,No,509.0907925,1127.053874,Standard,Good,High_spent_Large_value_payments,18,164861.36,4,3,11,0,13461.44667,6.83,455.55,0
14,15,6,37.1933498,158,Yes,134.5210564,251.2484333,Standard,Standard,Low_spent_Small_value_payments,30,18859.38,6,4,5,4,1360.615,9.41,330.26,40.29201027
14,15,6,27.91164005,159,Yes,59.60664697,306.1628428,Standard,Standard,Low_spent_Small_value_payments,30,18859.38,6,4,5,4,1360.615,9.41,330.26,40.29201027
14,15,6,28.46253853,160,Yes,80.76895796,305.0005318,Standard,Standard,Low_spent_Small_value_payments,30,18859.38,6,4,5,4,1360.615,9.41,330.26,40.29201027
14,15,6,22.76442528,161,Yes,156.7634263,229.0060635,Standard,Standard,Low_spent_Small_value_payments,30,18859.38,6,4,5,4,1360.615,9.41,330.26,40.29201027
14,17,6,29.04816729,162,Yes,45.86592735,329.9035624,Standard,Standard,Low_spent_Small_value_payments,30,18859.38,6,4,5,4,1360.615,9.41,330.26,40.29201027
14,17,6,35.64259524,163,Yes,70.11821222,295.6512775,Standard,Standard,Low_spent_Small_value_payments,30,18859.38,6,4,5,4,1360.615,9.41,330.26,40.29201027
14,12,6,26.81016134,164,Yes,15.1336679,320.6358218,Standard,Standard,Low_spent_Small_value_payments,30,18859.38,6,4,5,4,1360.615,9.41,330.26,40.29201027
14,15,6,35.71868611,165,Yes,161.2838324,224.4856574,Standard,Standard,Low_spent_Small_value_payments,30,18859.38,6,4,5,4,1360.615,9.41,330.26,40.29201027
1,5,3,26.30974436,238,NM,155.2207246,764.8625254,Good,Good,High_spent_Large_value_payments,46,84045.99,0,3,5,0,6800.8325,3.07,1124.24,0
1,4,3,42.52202548,239,No,277.1425076,652.9407424,Good,Good,High_spent_Large_value_payments,46,84045.99,0,3,5,0,6800.8325,3.07,1124.24,0
1,4,3,24.52385811,240,No,302.4838783,637.5993717,Good,Good,High_spent_Large_value_payments,46,84045.99,0,3,5,0,6800.8325,3.07,1124.24,0
1,7,3,34.80291293,241,No,173.7748218,746.3084282,Good,Good,High_spent_Large_value_payments,46,84045.99,0,3,5,0,6800.8325,3.07,1124.24,0
1,7,3,36.67388536,242,No,620.0705714,350.0126786,Good,Good,High_spent_Large_value_payments,46,84045.99,0,3,5,0,6800.8325,3.07,1124.24,0
1,5,7,28.09858519,243,No,240.186904,709.896346,Standard,Good,High_spent_Large_value_payments,46,84045.99,0,3,5,0,6800.8325,3.07,1124.24,0
1,5,7,36.16745156,244,No,135.4369201,784.6463299,Good,Good,High_spent_Large_value_payments,46,84045.99,0,3,5,0,6800.8325,3.07,1124.24,0
1,8,7,29.20385557,245,No,319.0072546,631.0759954,Standard,Good,High_spent_Large_value_payments,46,84045.99,0,3,5,0,6800.8325,3.07,1124.24,0
16,10,1,31.10097431,304,No,71.7156374,688.6819597,Poor,Good,High_spent_Large_value_payments,24,63010.84,1,5,6,1,5550.903333,8.19,180.51,34.69273627
16,12,1,32.15890877,305,No,102.2876284,649.8797112,Poor,Good,High_spent_Large_value_payments,24,63010.84,1,5,6,1,5550.903333,8.19,180.51,34.69273627
16,9,1,28.14165266,306,No,84.40335486,685.9942422,Poor,Good,High_spent_Large_value_payments,24,63010.84,1,5,6,1,5550.903333,8.19,180.51,34.69273627
19,12,1,28.29806144,307,No,380.2983228,430.0992742,Poor,Good,High_spent_Large_value_payments,24,63010.84,1,5,6,1,5550.903333,8.19,180.51,34.69273627
16,12,1,29.39646489,308,NM,219.0539069,591.3436901,Poor,Good,High_spent_Large_value_payments,24,63010.84,1,5,6,1,5550.903333,8.19,180.51,34.69273627
16,12,1,34.30996369,308,No,114.9502722,645.4473249,Standard,Good,High_spent_Large_value_payments,24,63010.84,1,5,6,1,5550.903333,8.19,180.51,34.69273627
19,12,1,31.20545932,310,No,66.97237963,703.4252174,Standard,Good,High_spent_Large_value_payments,24,63010.84,1,5,6,1,5550.903333,8.19,180.51,34.69273627
15,12,1,39.66339027,311,No,102.2876284,658.1099687,Standard,Good,High_spent_Large_value_payments,24,63010.84,1,5,6,1,5550.903333,8.19,180.51,34.69273627
14,10,1,30.0649363,265,No,196.9708889,246.6947872,Standard,Good,High_spent_Small_value_payments,24,22115.475,4,6,1,2,1830.95625,11.25,510.55,29.4299489
13,10,1,26.53574047,266,No,154.6696269,268.9960492,Standard,Good,High_spent_Small_value_payments,24,22115.475,4,6,1,2,1830.95625,11.25,510.55,29.4299489
13,13,5,23.62375023,267,No,112.7865335,330.8791426,Standard,Good,High_spent_Small_value_payments,24,22115.475,4,6,1,2,1830.95625,11.25,510.55,29.4299489
13,13,5,30.0852865,268,No,64.68401467,348.9816614,Standard,Good,High_spent_Small_value_payments,24,22115.475,4,6,1,2,1830.95625,11.25,510.55,29.4299489
13,13,5,25.27022371,269,No,119.4595928,294.2060833,Standard,Good,High_spent_Small_value_payments,24,22115.475,4,6,1,2,1830.95625,11.25,510.55,29.4299489
13,10,5,32.98023512,270,No,61.31284865,372.3528274,Standard,Good,High_spent_Small_value_payments,24,22115.475,4,6,1,2,1830.95625,11.25,510.55,29.4299489
13,10,5,31.48437953,271,No,37.33601495,356.3296612,Standard,Good,High_spent_Small_value_payments,24,22115.475,4,6,1,2,1830.95625,11.25,510.55,29.4299489
13,13,5,32.40940007,272,No,44.09378973,379.5718864,Standard,Good,High_spent_Small_value_payments,24,22115.475,4,6,1,2,1830.95625,11.25,510.55,29.4299489
14,22,1,38.88731493,309,Yes,114.1837853,279.7368607,Standard,Standard,Low_spent_Small_value_payments,47,17098.88,7,4,9,4,1555.906667,7.14,1408.73,51.67002068
13,22,1,23.65959325,310,Yes,198.3343587,195.5862873,Standard,Standard,Low_spent_Small_value_payments,47,17098.88,7,4,9,4,1555.906667,7.14,1408.73,51.67002068
13,19,1,32.41347291,311,Yes,117.4402318,256.4804142,Standard,Standard,Low_spent_Small_value_payments,47,17098.88,7,4,9,4,1555.906667,7.14,1408.73,51.67002068
13,21,1,39.00643127,312,Yes,83.5890874,280.3315586,Standard,Standard,Low_spent_Small_value_payments,47,17098.88,7,4,9,4,1555.906667,7.14,1408.73,51.67002068
13,19,1,32.1657724,312,Yes,103.9774306,279.9432153,Standard,Standard,Low_spent_Small_value_payments,47,17098.88,7,4,9,4,1555.906667,7.14,1408.73,51.67002068
13,19,1,36.72639646,314,Yes,135.584991,258.335655,Standard,Standard,Low_spent_Small_value_payments,47,17098.88,7,4,9,4,1555.906667,7.14,1408.73,51.67002068
13,19,5,35.11303046,315,Yes,150.0734937,233.8471522,Standard,Standard,Low_spent_Small_value_payments,47,17098.88,7,4,9,4,1555.906667,7.14,1408.73,51.67002068
13,20,5,38.87421077,316,Yes,122.3672289,271.5534171,Standard,Standard,Low_spent_Small_value_payments,47,17098.88,7,4,9,4,1555.906667,7.14,1408.73,51.67002068
41,15,9,36.97057008,128,Yes,134.8782645,202.2753549,Poor,Bad,Low_spent_Medium_value_payments,41,17493.02,6,7,18,9,1587.751667,6.8,2542.76,101.6215472
41,13,9,29.88744948,129,Yes,81.86990346,265.283716,Poor,Bad,Low_spent_Medium_value_payments,41,17493.02,6,7,18,9,1587.751667,6.8,2542.76,101.6215472
41,18,9,28.90756846,130,Yes,114.757041,222.3965784,Standard,Bad,Low_spent_Medium_value_payments,41,17493.02,6,7,18,9,1587.751667,6.8,2542.76,101.6215472
41,16,9,31.09386747,131,Yes,89.51453257,237.6390869,Standard,Bad,Low_spent_Medium_value_payments,41,17493.02,6,7,18,9,1587.751667,6.8,2542.76,101.6215472
41,16,9,33.7370916,132,Yes,44.13219264,293.0214268,Standard,Bad,Low_spent_Medium_value_payments,41,17493.02,6,7,18,9,1587.751667,6.8,2542.76,101.6215472
41,16,9,26.86828486,133,Yes,12.78705476,284.3665647,Standard,Bad,Low_spent_Medium_value_payments,41,17493.02,6,7,18,9,1587.751667,6.8,2542.76,101.6215472
41,16,13,37.57359294,134,Yes,142.7218206,184.4317988,Standard,Bad,Low_spent_Medium_value_payments,41,17493.02,6,7,18,9,1587.751667,6.8,2542.76,101.6215472
41,17,13,39.35071468,134,Yes,100.7213269,236.4322925,Standard,Bad,Low_spent_Medium_value_payments,41,17493.02,6,7,18,9,1587.751667,6.8,2542.76,101.6215472
14,9,12,26.99846755,236,Yes,39.59029937,288.6115171,Poor,Standard,Low_spent_Medium_value_payments,15,17075.64,4,9,23,6,1399.525006,11.07,2577.15,82.69518355
